Property_ID,Property_Type,Location,Bedrooms,Bathrooms,Size_sqft,Price_AED,Price_per_sqft,Furnishing,Year_Built,Listing_Date,Amenities,View_Type,Parking_Spaces,Property_Age
DXB01239,Studio,Discovery Gardens,0,1,480,514560,1072,Unfurnished,2022,2025-06-24,"Sauna, Childrens Play Area, Swimming Pool, Study Room, Garden",Golf Course View,1,3
DXB01240,Villa,Jumeirah Lake Towers,3,3,4097,4621416,1128,Furnished,2018,2025-01-16,"Jacuzzi, Storage, Concierge, Security, Childrens Play Area, Sauna",Garden View,4,7
DXB01241,Townhouse,Dubai Marina,1,1,2120,2554600,1205,Furnished,2015,2025-03-06,"BBQ Area, Balcony, Maid Room, Swimming Pool, Study Room, Sauna",City View,2,10
DXB01242,Penthouse,Mudon,4,3,4292,5678316,1323,Furnished,2017,2025-02-19,"Balcony, BBQ Area, Garden",Sea View,4,8
DXB01243,Studio,Downtown Dubai,0,1,482,843982,1751,Furnished,2021,2024-12-08,"Childrens Play Area, Gym, BBQ Area, Sauna, Balcony, Security, Concierge, Garden",City View,1,4
DXB01244,Apartment,Mudon,2,1,1435,2693495,1877,Semi-Furnished,2014,2025-02-03,"Parking, Security, Balcony, Gym",Garden View,3,11
DXB01245,Villa,Mirdif,5,4,5649,10106061,1789,Furnished,2025,2025-04-21,"Sauna, Storage, Swimming Pool, BBQ Area",Garden View,4,0
DXB01246,Townhouse,Jumeirah Lake Towers,4,3,2672,4817616,1803,Furnished,2012,2024-12-27,"Parking, Concierge, Balcony, Security, Sauna, Study Room",Garden View,4,13
DXB01247,Penthouse,The Greens,3,2,3842,5682318,1479,Unfurnished,2020,2024-12-16,"Study Room, Parking, Storage, Balcony, Childrens Play Area",City View,4,5
DXB01248,Penthouse,Jumeirah Lake Towers,5,4,5457,6248265,1145,Furnished,2023,2025-07-05,"Study Room, Jacuzzi, Swimming Pool",Marina View,4,2
DXB01249,Penthouse,Dubai Hills Estate,5,4,4266,5605524,1314,Furnished,2017,2025-09-18,"Swimming Pool, Pets Allowed, Childrens Play Area, Gym, Balcony",Golf Course View,4,8
DXB01250,Apartment,Mirdif,3,2,1826,3131590,1715,Furnished,2011,2025-09-22,"BBQ Area, Pets Allowed, Concierge, Storage, Maid Room, Balcony, Study Room",City View,4,14
DXB01251,Apartment,Mirdif,2,1,1254,1894794,1511,Unfurnished,2023,2025-04-13,"Garden, Study Room, Storage, Childrens Play Area, Steam Room, Jacuzzi, Pets Allowed, BBQ Area",Golf Course View,3,2
DXB01252,Apartment,Motor City,2,1,1116,1910592,1712,Furnished,2022,2025-02-10,"Concierge, Maid Room, Swimming Pool, Steam Room",Garden View,3,3
DXB01253,Townhouse,Downtown Dubai,3,2,3090,6612600,2140,Unfurnished,2024,2024-12-24,"Concierge, Gym, Storage, Sauna, Balcony, Childrens Play Area",Golf Course View,4,1
DXB01254,Penthouse,Mirdif,5,5,5006,5992182,1197,Furnished,2022,2025-05-22,"Garden, Steam Room, Pets Allowed",Golf Course View,4,3
DXB01255,Villa,Downtown Dubai,4,3,4503,9911103,2201,Unfurnished,2024,2025-05-13,"Parking, Balcony, Childrens Play Area, Jacuzzi, Garden, Sauna, Gym",Garden View,4,1
DXB01256,Studio,Discovery Gardens,0,1,453,761040,1680,Semi-Furnished,2020,2025-04-21,"Steam Room, Sauna, Gym, Parking, Maid Room",Marina View,1,5
DXB01257,Studio,DIFC,0,1,391,847297,2167,Semi-Furnished,2021,2025-04-09,"Swimming Pool, BBQ Area, Pets Allowed, Study Room, Storage",City View,1,4
DXB01258,Apartment,Dubai Marina,3,3,1651,1759966,1066,Furnished,2020,2025-06-21,"Garden, Childrens Play Area, Storage, Balcony, Study Room, Gym, Sauna, Maid Room",Marina View,4,5
DXB01259,Penthouse,Dubai Sports City,5,5,5642,10448984,1852,Unfurnished,2021,2024-11-04,"Jacuzzi, Steam Room, Pets Allowed, Gym, Maid Room, Security",City View,4,4
DXB01260,Villa,Mudon,6,5,5007,5898246,1178,Furnished,2013,2025-01-08,"Jacuzzi, Balcony, Security, Swimming Pool",Marina View,4,12
DXB01261,Penthouse,Dubai Hills Estate,5,5,5636,8718892,1547,Unfurnished,2022,2025-10-26,"Maid Room, Jacuzzi, Garden, Storage",Marina View,4,3
DXB01262,Apartment,Emirates Hills,2,1,1432,3482624,2432,Furnished,2022,2025-09-15,"Concierge, Garden, Swimming Pool, Steam Room, BBQ Area, Sauna, Security, Storage",City View,3,3
DXB01263,Studio,JBR (Jumeirah Beach Residence),0,1,433,807545,1865,Furnished,2011,2025-02-28,"Sauna, Maid Room, Gym, Steam Room, Balcony, Concierge",Golf Course View,1,14
DXB01264,Studio,Emirates Hills,0,1,383,633482,1654,Semi-Furnished,2020,2025-05-26,"Concierge, Storage, Gym",Sea View,1,5
DXB01265,Studio,Dubai Silicon Oasis,0,1,505,909505,1801,Furnished,2021,2025-09-17,"Swimming Pool, Gym, Balcony, Sauna, Childrens Play Area, Parking",Golf Course View,1,4
DXB01266,Apartment,Downtown Dubai,3,2,1708,3969392,2324,Unfurnished,2018,2025-03-22,"Parking, Garden, Gym, BBQ Area, Steam Room, Swimming Pool",Garden View,4,7
DXB01267,Townhouse,Jumeirah Village Circle,4,4,3465,4598055,1327,Furnished,2015,2025-09-11,"Study Room, BBQ Area, Gym, Sauna, Childrens Play Area, Swimming Pool, Steam Room",Golf Course View,4,10
DXB01268,Penthouse,Bur Dubai,3,2,3633,4159785,1145,Unfurnished,2014,2025-02-18,"Gym, Pets Allowed, Maid Room, Jacuzzi, Storage, Parking",Golf Course View,4,11
DXB01269,Townhouse,The Greens,3,3,3080,3785320,1229,Unfurnished,2016,2025-09-23,"Swimming Pool, Gym, Jacuzzi, Concierge, Parking, BBQ Area, Maid Room, Study Room",City View,4,9
DXB01270,Apartment,Dubai Hills Estate,3,3,1821,2995545,1645,Semi-Furnished,2015,2025-03-14,"Pets Allowed, Sauna, Concierge, Parking, Childrens Play Area, Study Room, Gym",Garden View,4,10
DXB01271,Penthouse,Al Barsha,4,3,4330,7685750,1775,Semi-Furnished,2017,2025-04-19,"Parking, Storage, Childrens Play Area, Swimming Pool, Balcony, Concierge, Security, Jacuzzi",Marina View,4,8
DXB01272,Apartment,The Greens,1,1,1118,1917370,1715,Semi-Furnished,2015,2025-10-19,"Jacuzzi, Swimming Pool, Sauna, Study Room, Concierge, BBQ Area, Childrens Play Area",Sea View,2,10
DXB01273,Townhouse,Town Square,4,3,2883,3664293,1271,Furnished,2014,2024-12-02,"Swimming Pool, Gym, Steam Room, Parking, Sauna, Storage, Security, Garden",City View,4,11
DXB01274,Apartment,The Greens,4,4,1980,2900700,1465,Semi-Furnished,2022,2025-09-30,"Swimming Pool, Gym, Storage, Childrens Play Area",City View,4,3
DXB01275,Townhouse,Business Bay,3,3,2756,4169828,1513,Furnished,2017,2025-10-26,"Gym, BBQ Area, Jacuzzi, Maid Room, Balcony",Sea View,4,8
DXB01276,Townhouse,Mirdif,1,1,1879,3220606,1714,Furnished,2014,2025-07-09,"BBQ Area, Pets Allowed, Sauna, Steam Room, Swimming Pool, Maid Room, Study Room",Golf Course View,2,11
DXB01277,Apartment,Dubai Silicon Oasis,4,3,2040,3971880,1947,Furnished,2017,2025-04-05,"Study Room, Pets Allowed, Childrens Play Area, Sauna, Steam Room",Golf Course View,4,8
DXB01278,Townhouse,Discovery Gardens,1,1,1753,2876673,1641,Unfurnished,2013,2025-01-04,"Pets Allowed, Parking, Maid Room, Security, Gym, Childrens Play Area, Concierge",Sea View,2,12
DXB01279,Villa,Jumeirah Lake Towers,4,3,4676,6677328,1428,Semi-Furnished,2021,2025-01-07,"Balcony, BBQ Area, Study Room, Maid Room",Garden View,4,4
DXB01280,Studio,Jumeirah Lake Towers,0,1,415,485965,1171,Unfurnished,2013,2024-11-02,"Balcony, Gym, Study Room, Childrens Play Area",City View,1,12
DXB01281,Penthouse,Business Bay,4,4,3929,3940787,1003,Semi-Furnished,2011,2024-12-14,"Steam Room, Pets Allowed, Maid Room, Sauna, Jacuzzi, Study Room, Gym",Garden View,4,14
DXB01282,Apartment,DIFC,3,2,1398,3071406,2197,Furnished,2015,2025-05-14,"Maid Room, Swimming Pool, Childrens Play Area, Gym, Balcony",Garden View,4,10
DXB01283,Townhouse,The Greens,2,2,2514,3469320,1380,Furnished,2025,2025-10-02,"Garden, Sauna, Swimming Pool, Study Room, Storage",Marina View,3,0
DXB01284,Penthouse,Palm Jumeirah,5,5,5001,8891778,1778,Unfurnished,2018,2025-08-08,"Steam Room, Swimming Pool, Balcony, Gym, Concierge",Golf Course View,4,7
DXB01285,Villa,Downtown Dubai,5,5,4834,10886168,2252,Semi-Furnished,2014,2025-10-25,"Steam Room, Parking, Childrens Play Area, Swimming Pool, Study Room, BBQ Area, Jacuzzi",Garden View,4,11
DXB01286,Studio,Downtown Dubai,0,1,446,678366,1521,Furnished,2014,2025-01-05,"Balcony, Steam Room, Parking, Storage",Golf Course View,1,11
DXB01287,Villa,Town Square,4,4,5108,7381060,1445,Semi-Furnished,2018,2025-07-09,"Storage, Concierge, Security, Garden",Golf Course View,4,7
DXB01288,Villa,Damac Hills,3,3,3859,7629243,1977,Semi-Furnished,2017,2025-03-10,"Swimming Pool, Security, Steam Room, Gym, Garden, Parking, Concierge",Marina View,4,8
DXB01289,Villa,Town Square,4,3,3997,7002744,1752,Unfurnished,2018,2025-05-04,"Concierge, Pets Allowed, Parking, Gym, Jacuzzi, Balcony",Garden View,4,7
DXB01290,Townhouse,Arabian Ranches,3,3,2477,4030079,1627,Furnished,2022,2025-01-20,"Swimming Pool, Gym, Jacuzzi, BBQ Area, Storage",Garden View,4,3
DXB01291,Studio,Motor City,0,1,479,837771,1749,Semi-Furnished,2015,2025-09-07,"Gym, Study Room, BBQ Area, Childrens Play Area, Security, Steam Room, Garden",Sea View,1,10
DXB01292,Penthouse,The Springs,5,5,5491,5644748,1028,Semi-Furnished,2019,2025-02-14,"Sauna, Maid Room, Steam Room, Gym, Storage, Pets Allowed, Study Room, Swimming Pool",Garden View,4,6
DXB01293,Penthouse,Downtown Dubai,4,4,3930,8260860,2102,Furnished,2024,2025-10-02,"Jacuzzi, Maid Room, Security, Sauna",Golf Course View,4,1
DXB01294,Apartment,Mudon,2,2,1146,2007792,1752,Unfurnished,2024,2025-05-04,"Maid Room, Balcony, BBQ Area, Garden, Security, Study Room",Garden View,3,1
DXB01295,Townhouse,Dubai Hills Estate,4,4,2899,4844229,1671,Unfurnished,2020,2025-09-13,"Balcony, Swimming Pool, Gym, Sauna, Parking",Golf Course View,4,5
DXB01296,Studio,Damac Hills,0,1,420,807240,1922,Furnished,2017,2025-07-11,"Pets Allowed, Swimming Pool, Gym, Sauna, Balcony",Garden View,1,8
DXB01297,Studio,Arabian Ranches,0,1,395,721665,1827,Furnished,2017,2025-10-05,"Jacuzzi, Maid Room, Gym, Pets Allowed, Concierge, Security",Marina View,1,8
DXB01298,Apartment,DIFC,1,1,856,1415824,1654,Furnished,2013,2025-03-16,"Swimming Pool, Childrens Play Area, Concierge, Jacuzzi, BBQ Area, Storage, Gym, Sauna",Garden View,2,12
DXB01299,Studio,Discovery Gardens,0,1,427,718641,1683,Furnished,2013,2025-07-24,"Swimming Pool, Storage, Jacuzzi, Steam Room, Pets Allowed, Balcony, Study Room",City View,1,12
DXB01300,Penthouse,Jumeirah Village Circle,3,3,4214,6548556,1554,Furnished,2016,2024-11-09,"Childrens Play Area, Swimming Pool, Gym, Concierge",Garden View,4,9
DXB01301,Apartment,Jumeirah Lake Towers,1,1,977,990678,1014,Semi-Furnished,2018,2025-10-22,"Childrens Play Area, Swimming Pool, Steam Room, Security, Pets Allowed",Sea View,2,7
DXB01302,Penthouse,Damac Hills,4,4,4500,4783500,1063,Semi-Furnished,2024,2024-12-08,"Maid Room, Balcony, Garden",Golf Course View,4,1
DXB01303,Studio,Jumeirah Village Circle,0,1,481,956228,1988,Unfurnished,2020,2025-07-04,"Swimming Pool, Balcony, Pets Allowed, Jacuzzi",Marina View,1,5
DXB01304,Apartment,Jumeirah Village Circle,4,4,1984,2466112,1243,Furnished,2015,2025-03-21,"Sauna, BBQ Area, Steam Room, Childrens Play Area, Parking",Garden View,4,10
DXB01305,Townhouse,Discovery Gardens,1,1,1790,3136080,1752,Furnished,2012,2025-03-03,"Security, Storage, Study Room, Maid Room",Golf Course View,2,13
DXB01306,Townhouse,Downtown Dubai,4,3,3525,6859650,1946,Unfurnished,2016,2025-03-01,"Garden, Parking, Pets Allowed",City View,4,9
DXB01307,Studio,Bur Dubai,0,1,404,660540,1635,Semi-Furnished,2011,2025-02-06,"Pets Allowed, Concierge, Maid Room, Steam Room, Study Room",Sea View,1,14
DXB01308,Apartment,Mirdif,2,2,1130,1552620,1374,Semi-Furnished,2020,2025-02-27,"Jacuzzi, Storage, Concierge, Swimming Pool, BBQ Area",Garden View,3,5
DXB01309,Studio,Arabian Ranches,0,1,424,835704,1971,Furnished,2020,2025-07-23,"Childrens Play Area, Jacuzzi, Swimming Pool",Golf Course View,1,5
DXB01310,Studio,Emirates Hills,0,1,390,966810,2479,Furnished,2017,2024-12-14,"Jacuzzi, Security, Study Room, BBQ Area, Pets Allowed, Maid Room",Garden View,1,8
DXB01311,Penthouse,International City,3,2,3494,5237506,1499,Furnished,2012,2024-12-22,"Balcony, Gym, Jacuzzi, Swimming Pool, Maid Room, Childrens Play Area, Steam Room",Sea View,4,13
DXB01312,Townhouse,Dubai Hills Estate,2,2,2252,4339604,1927,Furnished,2020,2025-05-07,"Steam Room, Gym, Concierge, Parking, Balcony, Maid Room",Garden View,3,5
DXB01313,Penthouse,The Springs,4,3,4489,5692052,1268,Semi-Furnished,2011,2025-09-11,"Maid Room, Parking, Childrens Play Area",Sea View,4,14
DXB01314,Townhouse,Motor City,2,2,2372,2777612,1171,Semi-Furnished,2013,2024-11-12,"Steam Room, Security, Maid Room, Swimming Pool",Sea View,3,12
DXB01315,Penthouse,Al Furjan,5,5,5163,7899390,1530,Furnished,2025,2025-04-08,"Balcony, Security, BBQ Area, Study Room, Childrens Play Area",Marina View,4,0
DXB01316,Villa,Al Furjan,3,3,3960,7619040,1924,Furnished,2024,2025-08-19,"BBQ Area, Parking, Steam Room, Swimming Pool",Garden View,4,1
DXB01317,Townhouse,DIFC,4,3,3345,6656550,1990,Unfurnished,2017,2024-11-25,"Garden, Childrens Play Area, Security, Gym, Study Room",Sea View,4,8
DXB01318,Townhouse,Arabian Ranches,1,1,1807,1922648,1064,Semi-Furnished,2020,2025-05-25,"Garden, BBQ Area, Study Room, Gym",Garden View,2,5
DXB01319,Apartment,Mudon,3,2,1548,2167200,1400,Furnished,2018,2025-04-03,"Swimming Pool, Maid Room, Concierge",Marina View,4,7
DXB01320,Townhouse,Motor City,4,4,3133,6140680,1960,Semi-Furnished,2018,2025-07-25,"Childrens Play Area, Sauna, Garden, Study Room, Gym, Pets Allowed",City View,4,7
DXB01321,Townhouse,Arabian Ranches,3,3,2829,3482499,1231,Semi-Furnished,2013,2025-03-15,"Security, Concierge, Maid Room, Swimming Pool, Garden, BBQ Area, Sauna",Golf Course View,4,12
DXB01322,Townhouse,Bur Dubai,4,3,3330,3726270,1119,Furnished,2015,2025-01-03,"Sauna, Gym, Parking, Study Room, Steam Room, Concierge, Storage",Marina View,4,10
DXB01323,Penthouse,Dubai Silicon Oasis,4,4,4183,6161559,1473,Furnished,2011,2025-05-27,"Concierge, Sauna, Pets Allowed",Sea View,4,14
DXB01324,Villa,Al Barsha,6,5,5751,8948556,1556,Furnished,2024,2025-06-26,"Security, Concierge, Swimming Pool, Parking, Childrens Play Area, BBQ Area",Marina View,4,1
DXB01325,Villa,The Springs,5,5,4269,5084379,1191,Furnished,2015,2025-10-06,"Steam Room, Study Room, Balcony, Security, BBQ Area, Parking, Concierge",City View,4,10
DXB01326,Villa,Bur Dubai,5,5,5679,8030106,1414,Furnished,2016,2025-04-10,"Parking, Gym, Steam Room, BBQ Area, Swimming Pool",Sea View,4,9
DXB01327,Villa,Downtown Dubai,6,6,5198,10120506,1947,Semi-Furnished,2023,2024-12-20,"Study Room, Storage, BBQ Area, Balcony, Steam Room, Swimming Pool, Concierge, Sauna",Garden View,4,2
DXB01328,Townhouse,Downtown Dubai,2,1,2358,5527152,2344,Unfurnished,2013,2025-06-14,"Swimming Pool, Pets Allowed, Gym, Parking, Garden, Childrens Play Area, BBQ Area, Jacuzzi",Golf Course View,3,12
DXB01329,Penthouse,Dubai Silicon Oasis,3,2,3837,7466802,1946,Furnished,2018,2025-05-04,"Childrens Play Area, Pets Allowed, Security, Study Room, Maid Room, Storage",Golf Course View,4,7
DXB01330,Penthouse,Dubai Sports City,3,3,3823,5879774,1538,Semi-Furnished,2012,2025-01-18,"Maid Room, Security, Pets Allowed, Steam Room, Sauna",City View,4,13
DXB01331,Villa,DIFC,5,5,5023,10146460,2020,Semi-Furnished,2017,2025-02-17,"Security, Concierge, Study Room",Sea View,4,8
DXB01332,Apartment,Mirdif,1,1,854,1205848,1412,Semi-Furnished,2011,2025-10-09,"Garden, Storage, Steam Room, Maid Room, Pets Allowed, Balcony",City View,2,14
DXB01333,Apartment,Deira,1,1,930,1680510,1807,Unfurnished,2025,2025-02-11,"Study Room, Concierge, Security",Marina View,2,0
DXB01334,Studio,Mudon,0,1,456,715920,1570,Furnished,2012,2025-07-22,"Swimming Pool, Gym, Pets Allowed, Parking, Steam Room, Childrens Play Area, Sauna, Concierge",Marina View,1,13
DXB01335,Villa,The Springs,3,3,3635,6230390,1714,Semi-Furnished,2020,2024-12-07,"Sauna, Storage, Concierge",Sea View,4,5
DXB01336,Studio,JBR (Jumeirah Beach Residence),0,1,473,757273,1601,Furnished,2019,2025-07-01,"BBQ Area, Storage, Security, Pets Allowed, Balcony, Concierge, Childrens Play Area",Golf Course View,1,6
DXB01337,Studio,Discovery Gardens,0,1,506,663366,1311,Semi-Furnished,2023,2025-01-08,"Steam Room, Jacuzzi, Swimming Pool, Security, Gym",Marina View,1,2
DXB01338,Apartment,Dubai Sports City,1,1,1051,1284322,1222,Unfurnished,2021,2024-11-21,"Jacuzzi, Storage, Maid Room",Golf Course View,2,4
DXB01339,Townhouse,Palm Jumeirah,4,4,3425,6812325,1989,Furnished,2014,2025-02-23,"Steam Room, Swimming Pool, Storage",Garden View,4,11
DXB01340,Townhouse,Arabian Ranches,3,2,2765,5068245,1833,Unfurnished,2024,2025-01-22,"Garden, Security, Parking",Golf Course View,4,1
DXB01341,Penthouse,Downtown Dubai,3,3,4190,7621610,1819,Unfurnished,2020,2025-06-26,"Parking, Concierge, Childrens Play Area, Sauna",Garden View,4,5
DXB01342,Villa,Dubai Marina,6,6,6068,11201528,1846,Semi-Furnished,2015,2025-01-13,"Study Room, Pets Allowed, Maid Room, Garden, Childrens Play Area, Gym, Steam Room, Jacuzzi",Marina View,4,10
DXB01343,Villa,Dubai Marina,4,3,4908,5020884,1023,Unfurnished,2021,2025-08-12,"Balcony, BBQ Area, Steam Room, Parking",City View,4,4
DXB01344,Townhouse,The Greens,3,2,2599,5159015,1985,Unfurnished,2020,2025-01-04,"BBQ Area, Garden, Steam Room, Balcony, Childrens Play Area, Parking, Sauna, Swimming Pool",Golf Course View,4,5
DXB01345,Studio,Town Square,0,1,454,813114,1791,Furnished,2016,2025-10-22,"Study Room, Gym, Pets Allowed, Steam Room, Parking, Balcony",Sea View,1,9
DXB01346,Studio,Dubai Sports City,0,1,460,491280,1068,Unfurnished,2015,2025-05-15,"Security, Pets Allowed, Gym, Maid Room, Storage, Study Room, Swimming Pool, Concierge",City View,1,10
DXB01347,Studio,Dubai Marina,0,1,442,861016,1948,Furnished,2023,2025-08-07,"Gym, Study Room, Pets Allowed, Security, Swimming Pool, Storage",City View,1,2
DXB01348,Apartment,Damac Hills,1,1,1047,1776759,1697,Semi-Furnished,2013,2025-04-15,"Security, Jacuzzi, Concierge",Garden View,2,12
DXB01349,Villa,Deira,6,6,5994,11046942,1843,Unfurnished,2015,2025-02-15,"Swimming Pool, Study Room, Garden, Gym, Childrens Play Area, Steam Room, Jacuzzi",Marina View,4,10
DXB01350,Apartment,Dubai Silicon Oasis,4,3,1812,3201804,1767,Semi-Furnished,2021,2025-07-06,"Storage, Steam Room, Balcony, Swimming Pool, Concierge, Gym",Garden View,4,4
DXB01351,Apartment,The Greens,2,2,1420,1588980,1119,Unfurnished,2015,2025-09-08,"Jacuzzi, Steam Room, Pets Allowed, Parking, Security",City View,3,10
DXB01352,Studio,Business Bay,0,1,428,611184,1428,Unfurnished,2020,2025-02-01,"Parking, Security, Concierge",City View,1,5
DXB01353,Apartment,Mirdif,1,1,965,1847010,1914,Unfurnished,2019,2025-05-14,"Swimming Pool, Study Room, Sauna",Sea View,2,6
DXB01354,Penthouse,Mudon,5,5,5334,7766304,1456,Furnished,2011,2025-05-11,"Gym, Study Room, BBQ Area, Swimming Pool, Childrens Play Area, Parking, Storage, Steam Room",City View,4,14
DXB01355,Apartment,Motor City,4,4,1918,2664102,1389,Unfurnished,2024,2025-03-15,"Pets Allowed, Gym, Swimming Pool, Study Room, Balcony, Childrens Play Area, Sauna, Jacuzzi",Marina View,4,1
DXB01356,Villa,Damac Hills,5,5,4900,8893500,1815,Furnished,2012,2025-08-23,"Study Room, Gym, Jacuzzi, Sauna, Childrens Play Area",Sea View,4,13
DXB01357,Studio,Bur Dubai,0,1,410,765060,1866,Unfurnished,2021,2024-12-09,"Concierge, Balcony, Pets Allowed, Security, Steam Room, Parking, Maid Room, Storage",City View,1,4
DXB01358,Villa,Palm Jumeirah,3,3,3441,7157280,2080,Semi-Furnished,2021,2025-01-27,"Garden, Concierge, Maid Room, Study Room, BBQ Area, Security, Parking",Golf Course View,4,4
DXB01359,Penthouse,Jumeirah Village Circle,5,4,5166,7976304,1544,Unfurnished,2025,2025-08-19,"Security, Study Room, Garden, Childrens Play Area",Golf Course View,4,0
DXB01360,Villa,Discovery Gardens,3,2,3907,7513161,1923,Semi-Furnished,2013,2025-02-10,"Parking, Storage, Gym, BBQ Area",Garden View,4,12
DXB01361,Penthouse,DIFC,4,4,4582,9237312,2016,Unfurnished,2023,2025-05-26,"Storage, Study Room, Security, Sauna, Maid Room, Childrens Play Area",Marina View,4,2
DXB01362,Penthouse,Motor City,5,5,4793,8325441,1737,Unfurnished,2020,2025-06-09,"Storage, Steam Room, BBQ Area, Security, Sauna, Balcony, Parking",Marina View,4,5
DXB01363,Studio,Dubai Marina,0,1,454,686448,1512,Furnished,2025,2025-09-06,"Sauna, Swimming Pool, Gym, Parking, Storage",City View,1,0
DXB01364,Studio,International City,0,1,437,780482,1786,Unfurnished,2020,2025-04-21,"BBQ Area, Balcony, Jacuzzi, Swimming Pool",Marina View,1,5
DXB01365,Apartment,Dubai Sports City,1,1,914,1433152,1568,Semi-Furnished,2015,2025-01-22,"Childrens Play Area, Swimming Pool, BBQ Area, Gym, Balcony, Jacuzzi, Storage, Garden",Golf Course View,2,10
DXB01366,Studio,Dubai Hills Estate,0,1,516,851400,1650,Furnished,2012,2024-11-17,"Security, Study Room, BBQ Area, Concierge, Jacuzzi, Pets Allowed",Garden View,1,13
DXB01367,Studio,Town Square,0,1,511,652547,1277,Furnished,2024,2025-10-01,"Study Room, Childrens Play Area, Garden, Security, Jacuzzi, Parking, BBQ Area",City View,1,1
DXB01368,Studio,The Springs,0,1,471,673059,1429,Furnished,2015,2024-11-07,"Concierge, Childrens Play Area, Pets Allowed, Parking, Gym, Garden, Balcony",City View,1,10
DXB01369,Villa,Emirates Hills,6,5,5977,10178831,1703,Semi-Furnished,2025,2025-03-21,"Jacuzzi, Security, Balcony, Concierge, Study Room, Childrens Play Area",Garden View,4,0
DXB01370,Penthouse,Town Square,4,3,4503,7393926,1642,Semi-Furnished,2021,2025-03-08,"Concierge, Sauna, Jacuzzi, Storage, Swimming Pool, BBQ Area",Sea View,4,4
